TrnPeriodNumber,TrnEmpCode,TrnParCode,TrnAmount,TrnAffectAmount,TrnPrintFlag,TrnuserId,TrnRecordno,TrnDate,TrnRef
2,122,8,1200,0,2,zemy,4005,8/5/2023 0:00,
2,122,11,0,0,2,0,957088,9/15/2023 0:00,
2,122,12,14,0,0,zemy,955647,9/11/2023 0:00,
2,122,13,663.55,0,2,0,955829,9/15/2023 0:00,
2,122,14,16,0,0,zemy,955648,9/11/2023 0:00,
2,122,15,866.66,0,2,0,955830,9/15/2023 0:00,
2,122,17,0,0,2,0,957089,9/15/2023 0:00,
2,122,21,1117.56,0,2,0,61769,9/15/2023 0:00,
2,122,22,572,0,2,0,232302,9/15/2023 0:00,
2,122,23,364,0,2,0,232303,9/15/2023 0:00,
2,122,24,0,0,2,0,957090,9/15/2023 0:00,
2,122,25,0,0,2,0,957091,9/15/2023 0:00,
2,122,27,0,0,2,0,957092,9/15/2023 0:00,
2,122,33,0,0,2,0,957093,9/15/2023 0:00,
2,122,34,0,0,2,0,957094,9/15/2023 0:00,
2,122,35,0,0,2,0,957095,9/15/2023 0:00,
2,122,37,0,0,2,0,957096,9/15/2023 0:00,
2,122,39,0,0,2,0,957097,9/15/2023 0:00,
2,122,41,0,0,2,0,957098,9/15/2023 0:00,
2,122,44,0,0,2,0,957099,9/15/2023 0:00,
2,122,46,800,0,2,zemy,775832,7/6/2022 0:00,
2,122,48,0,0,2,0,957100,9/15/2023 0:00,
2,122,50,1530.21,0,2,0,955844,9/15/2023 0:00,
2,122,51,6730.21,0,2,0,938182,9/15/2023 0:00,
2,122,52,7930.21,0,2,0,938181,9/15/2023 0:00,
2,122,62,0,0,2,0,957101,9/15/2023 0:00,
2,122,99,5648.65,0,2,0,938179,9/15/2023 0:00,
2,123,1,11300,0,2,zemy,23,10/12/2020 0:00,
2,123,8,3000,0,2,zemy,4010,4/15/2020 0:00,
2,123,9,4615.4,0,2,zemy,557027,8/5/2022 0:00,OT Card
2,123,18,4500,0,2,zemy,4011,2/4/2021 0:00,
2,123,21,4070.41,0,2,0,61795,8/5/2022 0:00,
2,123,22,1243,0,2,0,670910,8/5/2022 0:00,
2,123,23,791,0,2,0,670911,8/5/2022 0:00,
2,124,1,2800,0,2,zemy,24,8/5/2023 0:00,
2,124,3,0,0,2,0,957102,9/15/2023 0:00,
2,124,4,30,0,2,0,938184,9/15/2023 0:00,
2,124,5,2800,0,2,0,938185,9/15/2023 0:00,
2,124,8,600,0,2,zemy,4015,2/6/2020 0:00,
2,124,11,0,0,2,0,957103,9/15/2023 0:00,
2,124,13,0,0,2,0,957104,9/15/2023 0:00,
2,124,15,0,0,2,0,957105,9/15/2023 0:00,
2,124,17,0,0,2,0,957106,9/15/2023 0:00,
2,124,21,277.5,0,2,0,61821,9/15/2023 0:00,
2,124,22,308,0,2,0,78653,9/15/2023 0:00,
2,124,23,196,0,2,0,78654,9/15/2023 0:00,
2,124,24,0,0,2,0,957107,9/15/2023 0:00,
2,124,25,0,0,2,0,957108,9/15/2023 0:00,
2,124,27,0,0,2,0,957109,9/15/2023 0:00,
2,124,33,300,0,2,0,817760,9/15/2023 0:00,
2,124,34,0,0,2,0,957110,9/15/2023 0:00,
2,124,35,0,0,2,0,957111,9/15/2023 0:00,
2,124,37,0,0,2,0,957112,9/15/2023 0:00,
2,124,39,0,0,2,0,957113,9/15/2023 0:00,
2,124,41,0,0,2,0,957114,9/15/2023 0:00,
2,124,44,0,0,2,0,957115,9/15/2023 0:00,
2,124,46,400,0,2,zemy,812667,10/10/2022 0:00,
2,124,48,0,0,2,0,957116,9/15/2023 0:00,
2,124,50,0,0,2,0,957118,9/15/2023 0:00,
2,124,51,2800,0,2,0,938204,9/15/2023 0:00,
2,124,52,3400,0,2,0,938203,9/15/2023 0:00,
2,124,62,0,0,2,0,957117,9/15/2023 0:00,
2,124,99,2226.5,0,2,0,938201,9/15/2023 0:00,
2,125,1,15800,0,2,zemy,25,8/7/2023 0:00,
2,125,3,0,0,2,0,957119,9/15/2023 0:00,
2,125,4,30,0,2,0,938637,9/15/2023 0:00,
2,125,5,15800,0,2,0,938638,9/15/2023 0:00,
2,125,8,2000,0,2,zemy,4017,12/8/2020 0:00,
2,125,11,0,0,2,0,957120,9/15/2023 0:00,
2,125,13,0,0,2,0,957121,9/15/2023 0:00,
2,125,15,0,0,2,0,957122,9/15/2023 0:00,
2,125,17,0,0,2,0,957123,9/15/2023 0:00,
2,125,18,2200,0,2,zemy,778310,8/7/2023 0:00,
2,125,21,4030.02,0,2,0,61847,9/15/2023 0:00,
2,125,22,1738,0,2,0,929739,9/15/2023 0:00,
2,125,23,1106,0,2,0,929740,9/15/2023 0:00,
2,125,24,0,0,2,0,957124,9/15/2023 0:00,
2,125,25,0,0,2,0,957125,9/15/2023 0:00,
2,125,27,0,0,2,0,957126,9/15/2023 0:00,
2,125,33,0,0,2,0,957127,9/15/2023 0:00,
2,125,34,0,0,2,0,957128,9/15/2023 0:00,
2,125,35,0,0,2,0,957129,9/15/2023 0:00,
2,125,37,0,0,2,0,957130,9/15/2023 0:00,
2,125,39,0,0,2,0,957131,9/15/2023 0:00,
2,125,41,0,0,2,0,957132,9/15/2023 0:00,
2,125,44,0,0,2,0,957133,9/15/2023 0:00,
2,125,48,0,0,2,0,957134,9/15/2023 0:00,
2,125,50,0,0,2,0,957136,9/15/2023 0:00,
2,125,51,15800,0,2,0,938658,9/15/2023 0:00,
2,125,52,20000,0,2,0,938657,9/15/2023 0:00,
2,125,62,0,0,2,0,957135,9/15/2023 0:00,
2,125,99,14863.98,0,2,0,938655,9/15/2023 0:00,
2,126,1,1000,0,2,sysadmin,26,1/1/2015 0:00,
2,126,8,100,0,2,zemy,4019,7/19/2017 0:00,
2,127,1,9000,0,2,zemy,27,8/5/2023 0:00,
2,127,3,0,0,2,0,957137,9/15/2023 0:00,
2,127,4,30,0,2,0,938044,9/15/2023 0:00,
2,127,5,9000,0,2,0,938045,9/15/2023 0:00,
2,127,8,1000,0,2,zemy,4021,8/5/2022 0:00,
2,127,11,0,0,2,0,957138,9/15/2023 0:00,
2,127,13,0,0,2,0,957139,9/15/2023 0:00,
2,127,15,0,0,2,0,957140,9/15/2023 0:00,
2,127,17,0,0,2,0,957141,9/15/2023 0:00,
2,127,21,1745.01,0,2,0,288036,9/15/2023 0:00,
2,127,22,990,0,2,0,413065,9/15/2023 0:00,
2,127,23,630,0,2,0,413066,9/15/2023 0:00,
2,127,24,0,0,2,0,957142,9/15/2023 0:00,
2,127,25,0,0,2,0,957143,9/15/2023 0:00,
2,127,27,0,0,2,0,957144,9/15/2023 0:00,
2,127,33,500,0,2,0,783914,9/15/2023 0:00,
2,127,34,0,0,2,0,957145,9/15/2023 0:00,
2,127,35,0,0,2,0,957146,9/15/2023 0:00,
2,127,37,0,0,2,0,957147,9/15/2023 0:00,
2,127,39,0,0,2,0,957148,9/15/2023 0:00,
2,127,41,0,0,2,0,957149,9/15/2023 0:00,
2,127,44,0,0,2,0,957150,9/15/2023 0:00,
2,127,48,0,0,2,0,957151,9/15/2023 0:00,
2,127,50,0,0,2,0,957153,9/15/2023 0:00,
2,127,51,9000,0,2,0,938064,9/15/2023 0:00,
2,127,52,10000,0,2,0,938063,9/15/2023 0:00,
2,127,62,0,0,2,0,957152,9/15/2023 0:00,
2,127,99,7124.99,0,2,0,938061,9/15/2023 0:00,
2,128,1,7500,0,2,zemy,28,8/5/2023 0:00,
2,128,3,0,0,2,0,957154,9/15/2023 0:00,
2,128,4,30,0,2,0,938677,9/15/2023 0:00,
2,128,5,7500,0,2,0,938678,9/15/2023 0:00,
2,128,8,1000,0,2,zemy,4024,8/5/2022 0:00,
2,128,11,0,0,2,0,957155,9/15/2023 0:00,
2,128,12,14,0,0,zemy,955643,9/11/2023 0:00,
2,128,13,957.04,0,2,0,955899,9/15/2023 0:00,
2,128,14,23,0,0,zemy,955644,9/11/2023 0:00,
2,128,15,1796.88,0,2,0,955900,9/15/2023 0:00,
2,128,17,0,0,2,0,957156,9/15/2023 0:00,
2,128,21,2121.19,0,2,0,61899,9/15/2023 0:00,
2,128,22,825,0,2,0,232387,9/15/2023 0:00,
2,128,23,525,0,2,0,232388,9/15/2023 0:00,
2,128,24,0,0,2,0,957157,9/15/2023 0:00,
2,128,25,0,0,2,0,957158,9/15/2023 0:00,
2,128,27,0,0,2,0,957159,9/15/2023 0:00,
2,128,33,0,0,2,0,957160,9/15/2023 0:00,
2,128,34,0,0,2,0,957161,9/15/2023 0:00,
2,128,35,0,0,2,0,957162,9/15/2023 0:00,
2,128,37,0,0,2,0,957163,9/15/2023 0:00,
2,128,39,0,0,2,0,957164,9/15/2023 0:00,
2,128,41,0,0,2,0,957165,9/15/2023 0:00,
2,128,44,0,0,2,0,957166,9/15/2023 0:00,
2,128,46,400,0,2,zemy,792709,8/6/2022 0:00,
2,128,48,0,0,2,0,957167,9/15/2023 0:00,
2,128,50,2753.92,0,2,0,955914,9/15/2023 0:00,
2,128,51,10253.92,0,2,0,938698,9/15/2023 0:00,
2,128,52,11253.92,0,2,0,938697,9/15/2023 0:00,
2,128,62,0,0,2,0,957168,9/15/2023 0:00,
2,128,99,8207.73,0,2,0,938695,9/15/2023 0:00,
2,129,1,5200,0,2,zemy,29,10/9/2017 0:00,
2,129,8,1200,0,2,zemy,4028,10/9/2017 0:00,
2,129,21,737.5,0,2,0,61925,11/11/2019 0:00,
2,129,22,572,0,2,0,78729,11/11/2019 0:00,
2,129,23,364,0,2,0,78730,11/11/2019 0:00,
2,130,21,960.01,0,2,0,61951,11/13/2017 0:00,
2,130,22,671,0,2,0,78749,11/13/2017 0:00,
2,130,23,427,0,2,0,78750,11/13/2017 0:00,
2,132,21,112.5,0,2,0,61996,1/2/2018 0:00,
2,132,22,187,0,2,0,78787,1/2/2018 0:00,
2,132,23,119,0,2,0,78788,1/2/2018 0:00,
2,133,1,6500,0,2,zemy,778308,8/7/2023 0:00,
2,133,3,0,0,2,0,957169,9/15/2023 0:00,
