LoanEmpCode,LoanParCode,LoanOrgAmt,LoanRepAmt,LoanRemAmt,LoantrDate
1345,33,258,0,0,1/1/1900 0:00
1345,34,1800,0,0,7/7/2014 0:00
1345,36,333.75,0,0,7/7/2014 0:00
1349,27,399.37,0,0,7/7/2014 0:00
1349,33,258,0,0,1/1/1900 0:00
1349,34,2130,0,0,7/7/2014 0:00
1349,36,333.75,0,0,7/7/2014 0:00
1357,27,337.5,0,0,7/7/2014 0:00
1357,33,322.5,0,0,1/1/1900 0:00
1357,34,1800,0,0,7/7/2014 0:00
1357,36,333.75,0,0,7/7/2014 0:00
1365,27,283.12,0,0,7/7/2014 0:00
1365,34,1509.96,0,0,7/7/2014 0:00
1369,27,586.87,0,0,7/7/2014 0:00
1369,34,3129.96,0,0,7/7/2014 0:00
1369,36,160.2,0,0,1/1/1900 0:00
1370,27,399.37,0,0,7/7/2014 0:00
1370,34,3360,0,0,7/7/2014 0:00
1372,34,23392.49,0,0,1/1/1900 0:00
1372,36,334.67,0,0,1/1/1900 0:00
1372,100,200,0,0,1/1/1900 0:00
1373,27,1164.37,0,0,7/7/2014 0:00
1373,33,774.59,0,0,1/1/1900 0:00
1373,34,6210,0,0,7/7/2014 0:00
1374,27,1173.75,0,0,7/7/2014 0:00
1374,33,1319.24,0,0,1/1/1900 0:00
1374,34,3129.96,0,0,7/7/2014 0:00
1374,36,333.75,0,0,7/7/2014 0:00
1382,27,675,0,0,7/7/2014 0:00
1382,33,322.5,0,0,1/1/1900 0:00
1382,34,1800,0,0,7/7/2014 0:00
1382,36,333.75,0,0,1/1/1900 0:00
1383,27,337.5,0,0,7/7/2014 0:00
1383,33,168,0,0,1/1/1900 0:00
1383,34,1800,0,0,7/7/2014 0:00
1383,36,331.26,0,0,7/7/2014 0:00
1392,27,399.37,0,0,7/7/2014 0:00
1392,34,2500,0,0,7/7/2014 0:00
1392,35,50,0,0,1/1/1900 0:00
1392,100,30,0,0,1/1/1900 0:00
1394,27,399.37,0,0,7/7/2014 0:00
1394,34,2130,0,0,7/7/2014 0:00
1397,27,586.87,0,0,7/7/2014 0:00
1400,27,1164.37,0,0,7/7/2014 0:00
1400,33,258,0,0,1/1/1900 0:00
1400,34,6210,0,0,7/7/2014 0:00
1401,27,283.12,0,0,7/7/2014 0:00
1401,33,64.5,0,0,1/1/1900 0:00
1401,34,1509.96,0,0,7/7/2014 0:00
1402,27,675,0,0,7/7/2014 0:00
1402,33,129,0,0,1/1/1900 0:00
1402,34,1800,0,0,7/7/2014 0:00
1403,27,798.75,0,0,7/7/2014 0:00
1403,33,258,0,0,1/1/1900 0:00
1403,34,2130,0,0,7/7/2014 0:00
1404,27,283.12,0,0,7/7/2014 0:00
1404,33,64.5,0,0,1/1/1900 0:00
1404,34,1509.96,0,0,7/7/2014 0:00
1406,27,2456.28,0,0,7/7/2014 0:00
1406,33,1037.04,0,0,7/7/2014 0:00
1406,34,6549.96,0,0,7/7/2014 0:00
1406,36,331.26,0,0,7/7/2014 0:00
1410,27,586.87,0,0,7/7/2014 0:00
1410,33,356,0,0,1/1/1900 0:00
1410,34,3129.96,0,0,7/7/2014 0:00
1410,36,333.75,0,0,7/7/2014 0:00
1411,27,399.37,0,0,7/7/2014 0:00
1411,33,722.5,0,0,7/7/2014 0:00
1411,34,2500,0,0,7/7/2014 0:00
1411,36,313.75,0,0,7/7/2014 0:00
1414,27,770.62,0,0,7/7/2014 0:00
1414,33,445,0,0,1/1/1900 0:00
1414,34,4110,0,0,7/7/2014 0:00
1414,36,333.75,0,0,1/1/1900 0:00
1415,27,283.12,0,0,7/7/2014 0:00
1415,34,1509.96,0,0,7/7/2014 0:00
1416,27,283.12,0,0,7/7/2014 0:00
1416,33,129,0,0,1/1/1900 0:00
1416,34,1509.96,0,0,7/7/2014 0:00
1416,36,333.75,0,0,7/7/2014 0:00
1417,27,337.5,0,0,7/7/2014 0:00
1417,33,322.5,0,0,1/1/1900 0:00
1417,34,2310,0,0,7/7/2014 0:00
1417,36,333.75,0,0,7/7/2014 0:00
1418,27,283.12,0,0,7/7/2014 0:00
1418,33,322.5,0,0,1/1/1900 0:00
1418,34,1509.96,0,0,7/7/2014 0:00
1418,36,333.75,0,0,7/7/2014 0:00
1424,27,337.5,0,0,7/7/2014 0:00
1424,34,1800,0,0,7/7/2014 0:00
1424,36,333.75,0,0,1/1/1900 0:00
1425,27,337.5,0,0,7/7/2014 0:00
1425,33,10000,0,0,1/1/1900 0:00
1425,34,1800,0,0,7/7/2014 0:00
1428,27,1042.5,0,0,7/7/2014 0:00
1430,27,586.87,0,0,7/7/2014 0:00
1430,33,322.5,0,0,1/1/1900 0:00
1430,34,3129.96,0,0,7/7/2014 0:00
1430,36,333.75,0,0,7/7/2014 0:00
1436,27,928.12,0,0,7/7/2014 0:00
1437,27,928.12,0,0,7/7/2014 0:00
1437,33,356,0,0,1/1/1900 0:00
1437,34,4950,0,0,1/1/1900 0:00
1437,36,333.75,0,0,7/7/2014 0:00
1439,27,283.12,0,0,7/7/2014 0:00
1439,34,1509.96,0,0,7/7/2014 0:00
1441,27,337.5,0,0,7/7/2014 0:00
1441,33,300,0,0,1/1/1900 0:00
1441,34,900,0,0,7/7/2014 0:00
1441,36,333.75,0,0,7/7/2014 0:00
1442,27,337.5,0,0,7/7/2014 0:00
1442,33,300,0,0,1/1/1900 0:00
1442,34,900,0,0,7/7/2014 0:00
1442,36,222.51,0,0,1/1/1900 0:00
1443,27,337.5,0,0,7/7/2014 0:00
1443,33,258,0,0,1/1/1900 0:00
1443,34,1800,0,0,7/7/2014 0:00
1443,36,333.75,0,0,7/7/2014 0:00
1444,27,337.5,0,0,7/7/2014 0:00
1444,33,322.5,0,0,1/1/1900 0:00
1444,34,1800,0,0,7/7/2014 0:00
1444,36,333.75,0,0,7/7/2014 0:00
1445,27,1091.25,0,0,7/7/2014 0:00
1445,34,2910,0,0,7/7/2014 0:00
1446,27,566.25,0,0,7/7/2014 0:00
1446,34,1509.96,0,0,7/7/2014 0:00
1452,27,283.12,0,0,7/7/2014 0:00
1452,33,129,0,0,1/1/1900 0:00
1452,34,1509.96,0,0,7/7/2014 0:00
1453,27,798.75,0,0,7/7/2014 0:00
1453,33,437.5,0,0,1/1/1900 0:00
1453,34,2500,0,0,7/7/2014 0:00
1453,35,50,0,0,1/1/1900 0:00
1453,49,100,0,0,1/1/1900 0:00
1453,100,20,0,0,1/1/1900 0:00
1454,27,798.75,0,0,7/7/2014 0:00
1454,34,2500,0,0,7/7/2014 0:00
1454,35,50,0,0,1/1/1900 0:00
1454,49,100,0,0,1/1/1900 0:00
1455,27,399.37,0,0,7/7/2014 0:00
1455,33,437.5,0,0,1/1/1900 0:00
1455,34,2500,0,0,7/7/2014 0:00
1455,36,353.75,0,0,7/7/2014 0:00
1457,27,506.25,0,0,7/7/2014 0:00
1457,33,258,0,0,1/1/1900 0:00
1457,34,2700,0,0,7/7/2014 0:00
1457,36,333.75,0,0,7/7/2014 0:00
1458,27,586.87,0,0,7/7/2014 0:00
1458,34,3129.96,0,0,7/7/2014 0:00
1468,27,399.37,0,0,7/7/2014 0:00
1468,33,750,0,0,1/1/1900 0:00
1468,34,2130,0,0,7/7/2014 0:00
1468,36,333.75,0,0,1/1/1900 0:00
1469,27,506.25,0,0,7/7/2014 0:00
1470,27,236.25,0,0,7/7/2014 0:00
1470,33,64.5,0,0,1/1/1900 0:00
1470,34,1260,0,0,7/7/2014 0:00
1470,36,333.75,0,0,1/1/1900 0:00
1471,27,337.5,0,0,7/7/2014 0:00
1471,34,2130,0,0,1/1/1900 0:00
1472,27,337.5,0,0,7/7/2014 0:00
1472,33,322.5,0,0,1/1/1900 0:00
1472,34,2130,0,0,7/7/2014 0:00
1472,36,353.75,0,0,1/1/1900 0:00
1473,27,337.5,0,0,7/7/2014 0:00
1473,34,2130,0,0,7/7/2014 0:00
1473,35,50,0,0,1/1/1900 0:00
1474,27,337.5,0,0,7/7/2014 0:00
1474,33,437.5,0,0,1/1/1900 0:00
1474,34,1800,0,0,7/7/2014 0:00
1474,35,50,0,0,1/1/1900 0:00
1474,36,341.25,0,0,1/1/1900 0:00
1479,27,506.25,0,0,7/7/2014 0:00
1479,34,2700,0,0,7/7/2014 0:00
1479,36,331.26,0,0,7/7/2014 0:00
1480,27,433.12,0,0,7/7/2014 0:00
1480,33,322.5,0,0,1/1/1900 0:00
1480,34,2310,0,0,7/7/2014 0:00
1480,36,333.75,0,0,7/7/2014 0:00
1483,27,433.12,0,0,7/7/2014 0:00
1483,34,2310,0,0,7/7/2014 0:00
1486,27,873.75,0,0,7/7/2014 0:00
1487,27,873.75,0,0,7/7/2014 0:00
1488,27,283.12,0,0,7/7/2014 0:00
1488,33,2083.44,0,0,1/1/1900 0:00
1488,34,1509.96,0,0,7/7/2014 0:00
1489,27,337.5,0,0,7/7/2014 0:00
1489,34,1800,0,0,7/7/2014 0:00
1490,27,675,0,0,7/7/2014 0:00
1490,33,547.5,0,0,1/1/1900 0:00
1490,34,3600,0,0,7/7/2014 0:00
1490,36,333.75,0,0,7/7/2014 0:00
1491,27,506.25,0,0,7/7/2014 0:00
1491,34,2700,0,0,7/7/2014 0:00
1493,27,506.25,0,0,7/7/2014 0:00
1493,34,2700,0,0,7/7/2014 0:00
1494,27,873.75,0,0,7/7/2014 0:00
1495,27,506.25,0,0,7/7/2014 0:00
1497,27,506.25,0,0,7/7/2014 0:00
1497,34,2700,0,0,7/7/2014 0:00
1499,27,675,0,0,7/7/2014 0:00
1499,33,400,0,0,1/1/1900 0:00
1499,34,3600,0,0,7/7/2014 0:00
1502,27,821.25,0,0,7/7/2014 0:00
1505,27,1164.37,0,0,7/7/2014 0:00
1505,33,3450,0,0,1/1/1900 0:00
1505,34,6210,0,0,7/7/2014 0:00
1506,27,337.5,0,0,7/7/2014 0:00
1506,33,168,0,0,1/1/1900 0:00
1506,34,4400,0,0,7/7/2014 0:00
1506,36,341.25,0,0,1/1/1900 0:00
1506,49,200,0,0,1/1/1900 0:00
1506,101,230,0,0,1/1/1900 0:00
1507,27,337.5,0,0,7/7/2014 0:00
1507,33,322.5,0,0,1/1/1900 0:00
1507,34,2130,0,0,7/7/2014 0:00
1507,36,341.25,0,0,1/1/1900 0:00
1507,100,20,0,0,1/1/1900 0:00
1508,27,337.5,0,0,7/7/2014 0:00
1508,33,83.44,0,0,1/1/1900 0:00
1508,34,2130,0,0,7/7/2014 0:00
1508,35,50,0,0,1/1/1900 0:00
1508,36,353.75,0,0,1/1/1900 0:00
1509,27,433.12,0,0,7/7/2014 0:00
1509,34,2310,0,0,7/7/2014 0:00
1514,27,506.25,0,0,7/7/2014 0:00
1514,33,141.9,0,0,1/1/1900 0:00
1514,34,2700,0,0,7/7/2014 0:00
1516,27,1042.5,0,0,7/7/2014 0:00
1516,33,559,0,0,1/1/1900 0:00
1516,34,12400,0,0,7/7/2014 0:00
1516,35,827.5,0,0,1/1/1900 0:00
1516,36,277,0,0,7/7/2014 0:00
1516,100,100,0,0,1/1/1900 0:00
1516,101,100,0,0,1/1/1900 0:00
1517,27,283.12,0,0,7/7/2014 0:00
1520,27,433.12,0,0,7/7/2014 0:00
1520,33,322.5,0,0,1/1/1900 0:00
1520,34,1155,0,0,7/7/2014 0:00
1520,36,2500,0,0,1/1/1900 0:00
1522,27,821.25,0,0,7/7/2014 0:00
1523,27,433.12,0,0,7/7/2014 0:00
1523,34,2310,0,0,7/7/2014 0:00
1524,27,675,0,0,7/7/2014 0:00
1524,34,3600,0,0,7/7/2014 0:00
1525,27,675,0,0,7/7/2014 0:00
1525,33,356,0,0,1/1/1900 0:00
1525,34,3600,0,0,7/7/2014 0:00
1526,27,337.5,0,0,7/7/2014 0:00
1526,33,100,0,0,1/1/1900 0:00
1526,34,4380,0,0,1/1/1900 0:00
1527,27,433.12,0,0,7/7/2014 0:00
1527,34,4380,0,0,1/1/1900 0:00
1528,27,552.24,0,0,7/7/2014 0:00
1528,34,2700,0,0,7/7/2014 0:00
1530,27,552.24,0,0,7/7/2014 0:00
1530,33,356,0,0,7/7/2014 0:00
1530,34,2700,0,0,7/7/2014 0:00
1530,36,333.75,0,0,1/1/1900 0:00
1531,27,308.88,0,0,7/7/2014 0:00
1531,33,80,0,0,7/7/2014 0:00
1531,34,755.04,0,0,7/7/2014 0:00
1532,27,308.88,0,0,7/7/2014 0:00
1532,34,1509.96,0,0,7/7/2014 0:00
1533,27,895.95,0,0,7/7/2014 0:00
1533,36,331.26,0,0,7/7/2014 0:00
1534,27,334.09,0,0,7/7/2014 0:00
1535,27,334.09,0,0,7/7/2014 0:00
1535,33,322.5,0,0,1/1/1900 0:00
1535,34,1800,0,0,7/7/2014 0:00
1535,36,353.75,0,0,7/7/2014 0:00
1536,27,3285,0,0,1/1/1900 0:00
1536,33,100,0,0,1/1/1900 0:00
1536,49,80,0,0,1/1/1900 0:00
1536,100,50,0,0,1/1/1900 0:00
1537,34,1509.96,0,0,7/7/2014 0:00
1538,33,336,0,0,1/1/1900 0:00
1538,34,755.04,0,0,7/7/2014 0:00
1539,27,1095,0,0,1/1/1900 0:00
1539,33,322.5,0,0,1/1/1900 0:00
1539,34,4380,0,0,1/1/1900 0:00
1540,33,420,0,0,1/1/1900 0:00
1540,34,2310,0,0,7/7/2014 0:00
1540,36,333.75,0,0,7/7/2014 0:00
1541,36,320,0,0,1/1/1900 0:00
1542,27,1095,0,0,1/1/1900 0:00
1542,33,4380,0,0,1/1/1900 0:00
1542,34,2190,0,0,7/7/2014 0:00
1543,27,1095,0,0,1/1/1900 0:00
1543,33,1877.15,0,0,1/1/1900 0:00
1544,27,2077.5,0,0,1/1/1900 0:00
1544,33,20000,0,0,1/1/1900 0:00
1544,34,12400,1127.27,12400,1/1/1900 0:00
1544,35,388.75,0,0,1/1/1900 0:00
1544,36,351,0,0,1/1/1900 0:00
1544,49,120,0,0,1/1/1900 0:00
1544,100,100,0,0,1/1/1900 0:00
1544,101,626.07,0,0,1/1/1900 0:00
1545,34,4110,0,0,1/1/1900 0:00
1546,36,333.75,0,0,1/1/1900 0:00
1547,27,577.5,0,0,1/1/1900 0:00
1547,33,1758,0,0,1/1/1900 0:00
1547,36,333.75,0,0,1/1/1900 0:00
1548,27,2077.5,0,0,1/1/1900 0:00
1548,33,413.75,0,0,1/1/1900 0:00
1548,34,9630,0,0,1/1/1900 0:00
1548,35,200,0,0,1/1/1900 0:00
1548,36,292.5,0,0,1/1/1900 0:00
1548,49,80,0,0,1/1/1900 0:00
1548,100,30,0,0,1/1/1900 0:00
1549,27,577.5,0,0,1/1/1900 0:00
1549,33,356,0,0,1/1/1900 0:00
1550,27,1390,0,0,1/1/1900 0:00
1550,33,100,0,0,1/1/1900 0:00
1550,34,8820,801.82,8820,1/1/1900 0:00
1550,35,376,0,0,1/1/1900 0:00
1550,36,351,0,0,7/7/2014 0:00
1550,49,120,0,0,1/1/1900 0:00
1550,100,100,0,0,1/1/1900 0:00
1551,27,577.5,0,0,1/1/1900 0:00
1552,27,900,0,0,1/1/1900 0:00
1552,33,258,0,0,1/1/1900 0:00
1553,33,336,0,0,1/1/1900 0:00
1555,27,377.5,0,0,1/1/1900 0:00
1556,27,900,0,0,1/1/1900 0:00
1557,27,577.5,0,0,1/1/1900 0:00
1557,33,322.5,0,0,1/1/1900 0:00
1557,36,333.75,0,0,1/1/1900 0:00
1558,27,900,0,0,1/1/1900 0:00
1559,27,450,0,0,1/1/1900 0:00
1559,33,750,0,0,1/1/1900 0:00
1560,27,577.5,0,0,1/1/1900 0:00
1561,27,675,0,0,1/1/1900 0:00
1561,33,258,0,0,1/1/1900 0:00
1562,27,450,0,0,1/1/1900 0:00
1562,33,100,0,0,1/1/1900 0:00
1562,34,2310,0,0,1/1/1900 0:00
1562,35,50,0,0,1/1/1900 0:00
1562,49,105,0,0,1/1/1900 0:00
1562,100,50,0,0,1/1/1900 0:00
1564,27,450,0,0,1/1/1900 0:00
1564,34,1800,0,0,1/1/1900 0:00
1564,35,50,0,0,1/1/1900 0:00
1565,27,450,0,0,1/1/1900 0:00
1565,33,437.5,0,0,1/1/1900 0:00
1565,34,1800,0,0,1/1/1900 0:00
1565,36,353.75,0,0,1/1/1900 0:00
1566,27,180,0,0,1/1/1900 0:00
1567,27,1095,0,0,1/1/1900 0:00
1569,27,377.5,0,0,1/1/1900 0:00
1569,33,500,0,0,1/1/1900 0:00
1570,27,675,0,0,1/1/1900 0:00
1571,27,577.5,0,0,1/1/1900 0:00
1572,27,577.5,0,0,1/1/1900 0:00
1572,33,322.5,0,0,1/1/1900 0:00
1572,36,333.75,0,0,1/1/1900 0:00
1573,27,577.5,0,0,1/1/1900 0:00
1574,34,2500,0,0,1/1/1900 0:00
1574,36,313.75,0,0,1/1/1900 0:00
1576,33,193.5,0,0,1/1/1900 0:00
1576,34,2700,0,0,1/1/1900 0:00
1578,34,4380,0,0,1/1/1900 0:00
1580,33,258,0,0,1/1/1900 0:00
1581,33,322.5,0,0,1/1/1900 0:00
1583,33,105,0,0,1/1/1900 0:00
1584,33,258,0,0,1/1/1900 0:00
1586,33,3105,0,0,1/1/1900 0:00
1588,33,322.5,0,0,1/1/1900 0:00
1597,36,313.75,0,0,1/1/1900 0:00
1599,36,313.75,0,0,1/1/1900 0:00
1603,36,313.75,0,0,1/1/1900 0:00
1604,34,1260,0,0,1/1/1900 0:00
1607,34,1800,0,0,1/1/1900 0:00
1607,35,50,0,0,1/1/1900 0:00
1607,100,20,0,0,1/1/1900 0:00
1608,33,100,0,0,1/1/1900 0:00
1608,34,1800,0,0,1/1/1900 0:00
1608,36,277.5,0,0,1/1/1900 0:00
1608,49,105,0,0,1/1/1900 0:00
1608,100,120,0,0,1/1/1900 0:00
1610,33,413.75,0,0,1/1/1900 0:00
1610,34,1800,0,0,1/1/1900 0:00
1610,35,50,0,0,1/1/1900 0:00
1610,36,353.75,0,0,1/1/1900 0:00
1611,33,100,0,0,1/1/1900 0:00
1611,34,3012.17,0,0,1/1/1900 0:00
1611,49,105,0,0,1/1/1900 0:00
1611,100,120,0,0,1/1/1900 0:00
1615,34,3600,0,0,1/1/1900 0:00
1618,34,1260,0,0,1/1/1900 0:00
1620,34,1510,0,0,1/1/1900 0:00
1629,34,4660,0,0,1/1/1900 0:00
1631,33,1033.25,0,0,1/1/1900 0:00
1631,34,14530,0,0,1/1/1900 0:00
1631,36,218.75,0,0,1/1/1900 0:00
1632,35,200,0,0,1/1/1900 0:00
1634,34,1800,0,0,1/1/1900 0:00
1635,35,100,0,0,1/1/1900 0:00
1636,33,437.5,0,0,1/1/1900 0:00
1644,36,353.75,0,0,1/1/1900 0:00
1651,36,962.5,0,0,1/1/1900 0:00
1652,33,87,0,0,1/1/1900 0:00
1653,33,437.5,0,0,1/1/1900 0:00
1653,100,20,0,0,1/1/1900 0:00
1654,33,175,0,0,1/1/1900 0:00
1655,33,385,0,0,1/1/1900 0:00
1655,36,353.75,0,0,1/1/1900 0:00
1655,100,20,0,0,1/1/1900 0:00
1656,33,125,0,0,1/1/1900 0:00
1661,100,20,0,0,1/1/1900 0:00
1662,33,437.5,0,0,1/1/1900 0:00
1669,33,218.75,0,0,1/1/1900 0:00
1670,33,437.5,0,0,1/1/1900 0:00
1675,34,4380,0,0,1/1/1900 0:00
1684,100,20,0,0,1/1/1900 0:00
1685,36,341.25,0,0,1/1/1900 0:00
1691,100,20,0,0,1/1/1900 0:00
1699,33,1500,0,0,1/1/1900 0:00
1700,33,130,0,0,1/1/1900 0:00
1700,34,4950,0,0,1/1/1900 0:00
1700,49,20,0,0,1/1/1900 0:00
1700,100,20,0,0,1/1/1900 0:00
1710,36,341.25,0,0,1/1/1900 0:00
1716,33,385,0,0,1/1/1900 0:00
1716,36,277.5,0,0,1/1/1900 0:00
1719,33,143,0,0,1/1/1900 0:00
1719,36,292.5,0,0,1/1/1900 0:00
1719,49,30,0,0,1/1/1900 0:00
1719,100,20,0,0,1/1/1900 0:00
1721,36,341.25,0,0,1/1/1900 0:00
1726,49,30,0,0,1/1/1900 0:00
1726,100,20,0,0,1/1/1900 0:00
1729,34,200,0,0,1/1/1900 0:00
1731,33,1000,0,0,1/1/1900 0:00
1732,100,20,0,0,1/1/1900 0:00
1742,33,128,0,0,1/1/1900 0:00
1742,34,14380,1307.27,14380,1/1/1900 0:00
1742,35,388.75,0,0,1/1/1900 0:00
1742,36,351,0,0,1/1/1900 0:00
1742,49,105,0,0,1/1/1900 0:00
1742,100,30,0,0,1/1/1900 0:00
1746,33,260,0,0,1/1/1900 0:00
1747,33,362.25,0,0,1/1/1900 0:00
1747,49,50,0,0,1/1/1900 0:00
1747,101,30,0,0,1/1/1900 0:00
1781,49,80,0,0,1/1/1900 0:00
1781,100,30,0,0,1/1/1900 0:00
1781,101,50,0,0,1/1/1900 0:00
1788,33,260,0,0,1/1/1900 0:00
1788,49,50,0,0,1/1/1900 0:00
1791,49,80,0,0,1/1/1900 0:00
1797,49,30,0,0,1/1/1900 0:00
1798,49,20,0,0,1/1/1900 0:00
1804,49,50,0,0,1/1/1900 0:00
1811,33,357.5,0,0,1/1/1900 0:00
1813,33,130,0,0,1/1/1900 0:00
1813,100,50,0,0,1/1/1900 0:00
1820,100,20,0,0,1/1/1900 0:00
1829,100,20,0,0,1/1/1900 0:00
1833,100,30,0,0,1/1/1900 0:00
1835,100,30,0,0,1/1/1900 0:00
1835,101,50,0,0,1/1/1900 0:00
1836,49,80,0,0,1/1/1900 0:00
1836,100,30,0,0,1/1/1900 0:00
1837,100,50,0,0,1/1/1900 0:00
1838,49,80,0,0,1/1/1900 0:00
1838,101,100,0,0,1/1/1900 0:00
1840,100,20,0,0,1/1/1900 0:00
1841,49,80,0,0,1/1/1900 0:00
1842,49,80,0,0,1/1/1900 0:00
1842,100,20,0,0,1/1/1900 0:00
1847,100,20,0,0,1/1/1900 0:00
1849,33,371.25,0,0,1/1/1900 0:00
1849,36,298.75,0,0,1/1/1900 0:00
1849,100,20,0,0,1/1/1900 0:00
1853,101,20,0,0,1/1/1900 0:00
1854,33,586.25,0,0,1/1/1900 0:00
1855,101,50,0,0,1/1/1900 0:00
1856,101,20,0,0,1/1/1900 0:00
1857,100,20,0,0,1/1/1900 0:00
1858,100,20,0,0,1/1/1900 0:00
1859,100,20,0,0,1/1/1900 0:00
1859,101,20,0,0,1/1/1900 0:00
1860,100,30,0,0,1/1/1900 0:00
1860,101,30,0,0,1/1/1900 0:00
1863,100,100,0,0,1/1/1900 0:00
1866,36,298.75,0,0,1/1/1900 0:00
1867,33,557.25,0,0,1/1/1900 0:00
1867,34,2130,0,0,1/1/1900 0:00
1868,33,371.25,0,0,1/1/1900 0:00
1868,35,752,0,0,1/1/1900 0:00
1868,36,298.75,0,0,1/1/1900 0:00
1868,100,120,0,0,1/1/1900 0:00
1875,33,185.63,0,0,1/1/1900 0:00
1888,35,575.94,0,0,1/1/1900 0:00
1889,34,67740,0,0,1/1/1900 0:00
1889,35,1583.25,0,0,1/1/1900 0:00
1889,36,875,0,0,1/1/1900 0:00
1889,49,105,0,0,1/1/1900 0:00
1889,100,500,0,0,1/1/1900 0:00
1892,33,862.75,0,0,1/1/1900 0:00
1893,33,100,0,0,1/1/1900 0:00
1893,49,105,0,0,1/1/1900 0:00
1893,100,120,0,0,1/1/1900 0:00
1894,33,100,0,0,1/1/1900 0:00
1894,34,6550,0,0,1/1/1900 0:00
1894,35,1203.5,0,0,1/1/1900 0:00
1894,36,351,0,0,1/1/1900 0:00
1894,49,120,0,0,1/1/1900 0:00
1894,100,50,0,0,1/1/1900 0:00
1896,33,100,0,0,1/1/1900 0:00
1896,34,23280,0,0,1/1/1900 0:00
1896,35,376,0,0,1/1/1900 0:00
1896,36,256,0,0,1/1/1900 0:00
1896,49,240,0,0,1/1/1900 0:00
1896,100,300,0,0,1/1/1900 0:00
1897,33,170,0,0,1/1/1900 0:00
1897,34,5560,505.45,5560,1/1/1900 0:00
1897,35,827.5,0,0,1/1/1900 0:00
1897,36,351,0,0,1/1/1900 0:00
1897,49,105,0,0,1/1/1900 0:00
1897,100,100,0,0,1/1/1900 0:00
1898,33,100,0,0,1/1/1900 0:00
1898,34,6210,0,0,1/1/1900 0:00
1898,35,285,0,0,1/1/1900 0:00
1898,36,208.5,0,0,1/1/1900 0:00
1898,49,120,0,0,1/1/1900 0:00
1898,100,100,0,0,1/1/1900 0:00
1900,33,100,0,0,1/1/1900 0:00
1900,35,3275,0,0,1/1/1900 0:00
1900,100,120,0,0,1/1/1900 0:00
1901,33,100,0,0,1/1/1900 0:00
1901,35,456.05,0,0,1/1/1900 0:00
1901,36,633.75,0,0,1/1/1900 0:00
1901,49,100,0,0,1/1/1900 0:00
1901,100,100,0,0,1/1/1900 0:00
1902,33,100,0,0,1/1/1900 0:00
1902,34,10500,0,0,1/1/1900 0:00
1902,35,666.25,0,0,1/1/1900 0:00
1902,36,351,0,0,1/1/1900 0:00
1902,49,105,0,0,1/1/1900 0:00
1902,100,100,0,0,1/1/1900 0:00
1903,33,100,0,0,1/1/1900 0:00
1903,34,3130,0,0,1/1/1900 0:00
1903,36,351,0,0,1/1/1900 0:00
1903,49,120,0,0,1/1/1900 0:00
1903,100,100,0,0,1/1/1900 0:00
1904,33,100,0,0,1/1/1900 0:00
1904,34,4380,398.18,4380,1/1/1900 0:00
1904,35,456.05,0,0,1/1/1900 0:00
1904,36,351,0,0,1/1/1900 0:00
1904,49,120,0,0,1/1/1900 0:00
1904,100,50,0,0,1/1/1900 0:00
1905,33,100,0,0,1/1/1900 0:00
1905,34,5560,505.45,5560,1/1/1900 0:00
1905,36,256,0,0,1/1/1900 0:00
1905,49,105,0,0,1/1/1900 0:00
1905,100,30,0,0,1/1/1900 0:00
1906,33,100,0,0,1/1/1900 0:00
1906,36,277,0,0,1/1/1900 0:00
1906,49,105,0,0,1/1/1900 0:00
1906,100,120,0,0,1/1/1900 0:00
1907,33,100,0,0,1/1/1900 0:00
1907,34,5560,0,0,1/1/1900 0:00
1907,35,456.05,0,0,1/1/1900 0:00
1907,36,633.75,0,0,1/1/1900 0:00
1907,100,50,0,0,1/1/1900 0:00
1908,33,945,0,0,1/1/1900 0:00
1908,34,12978,0,0,1/1/1900 0:00
1908,35,456.05,0,0,1/1/1900 0:00
1908,36,1037.5,0,0,1/1/1900 0:00
1908,49,105,0,0,1/1/1900 0:00
1908,100,100,0,0,1/1/1900 0:00
